v8-version,7,8,279,23,-node.34,0
code-creation,Eval,12,1128329,0x199261c03c56,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/edge_weighted_digraph.js:1:1,0x199261c03b88,~
code-creation,Eval,12,1128367,0x199261c0421e,216, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/edge_weighted_digraph.js:1:1,0x199261c03bc0,~
code-creation,Eval,12,1128617,0x199261c0489e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/bag.js:1:1,0x199261c047d0,~
code-creation,Eval,12,1128640,0x199261c04b0e,71, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/bag.js:1:1,0x199261c04808,~
code-creation,LazyCompile,0,1128687,0x2052315ca340,2268,normalizeString path.js:52:25,0x7e5063cb7a0,*
code-creation,Eval,12,1129001,0x199261c05c56,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/topological.js:1:1,0x199261c05b88,~
code-creation,Eval,12,1129034,0x199261c05f3e,60, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/topological.js:1:1,0x199261c05bc0,~
tick,0x133f4ec,1129245,0,0x0,0,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c608700919,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1129380,0x199261c0677e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/spellcheck/spellcheck.js:1:1,0x199261c066b0,~
code-creation,Eval,12,1129418,0x199261c06aee,100, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/spellcheck/spellcheck.js:1:1,0x199261c066e8,~
code-creation,Eval,12,1129729,0x199261c071ee,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/longest_path_tree.js:1:1,0x199261c07120,~
code-creation,Eval,12,1129757,0x199261c07526,110, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/util/longest_path_tree.js:1:1,0x199261c07158,~
code-creation,Eval,12,1130137,0x199261c07e56,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/ngrams/ngrams.js:1:1,0x199261c07d88,~
code-creation,Eval,12,1130171,0x199261c0823e,111, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/ngrams/ngrams.js:1:1,0x199261c07dc0,~
tick,0xd2a983,1130310,0,0x0,0,0xdbd140,0x199261c08281,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c60870093d,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1130538,0x199261c08c96,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/ngrams/ngrams_zh.js:1:1,0x199261c08bc8,~
code-creation,Eval,12,1130576,0x199261c08eae,54, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/ngrams/ngrams_zh.js:1:1,0x199261c08c00,~
code-creation,Eval,12,1130861,0x199261c094ee,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/jaro-winkler_distance.js:1:1,0x199261c09420,~
code-creation,Eval,12,1130881,0x199261c09636,26, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/jaro-winkler_distance.js:1:1,0x199261c09458,~
code-creation,Eval,12,1131242,0x199261c09e1e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/levenshtein_distance.js:1:1,0x199261c09d50,~
code-creation,Eval,12,1131274,0x199261c0a0ee,72, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/levenshtein_distance.js:1:1,0x199261c09d88,~
tick,0xf48ab0,1131375,0,0x0,0,0x10463e0,0x199261c0a11c,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c608700961,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1131619,0x199261c0a9ce,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/dice_coefficient.js:1:1,0x199261c0a900,~
code-creation,Eval,12,1131648,0x199261c0abc6,38, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/dice_coefficient.js:1:1,0x199261c0a938,~
code-creation,Eval,12,1131986,0x199261c0b036,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/hamming_distance.js:1:1,0x199261c0af68,~
code-creation,Eval,12,1132007,0x199261c0b11e,15, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/distance/hamming_distance.js:1:1,0x199261c0afa0,~
code-creation,Eval,12,1132257,0x199261c0b7de,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/normalizers/normalizer.js:1:1,0x199261c0b710,~
code-creation,Eval,12,1132290,0x199261c0bb26,195, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/normalizers/normalizer.js:1:1,0x199261c0b748,~
tick,0x2052315ca46b,1132444,0,0x0,0,0x7e5063e2614,0x8b264d467ea,0x8b264d46123,0x8b264d49942,0x2052314d1435,0x37c6087009d5,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1132796,0x199261c0de4e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/normalizers/remove_diacritics.js:1:1,0x199261c0dd80,~
code-creation,Eval,12,1132883,0x199261c0f796,2320, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/normalizers/remove_diacritics.js:1:1,0x199261c0ddb8,~
tick,0xfa6ab4,1133508,1,0x9f8050,2,0xbe4cc0,0x8b264d509d0,0x8b264d4fe95,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c6087009e9,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1133805,0x199261c13b8e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/transliterators/ja/index.js:1:1,0x199261c13ac0,~
code-creation,Eval,12,1133854,0x199261c1575e,68, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/transliterators/ja/index.js:1:1,0x199261c13af8,~
tick,0xf40f4a,1134574,0,0x0,0,0x138322f,0x1385d3d,0x8b264d4c36b,0x8b264d4c063,0x8b264d4bd94,0x8b264d4aff6,0x2052314d1c8c,0x37c6087009fd,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1134744,0x199261c18406,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Brill_POS_Tagger.js:1:1,0x199261c18338,~
code-creation,Eval,12,1134778,0x199261c18686,92, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Brill_POS_Tagger.js:1:1,0x199261c18370,~
code-creation,Eval,12,1135365,0x199261c193ce,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/TF_Parser.js:1:1,0x199261c19300,~
code-creation,Eval,12,1135388,0x199261c194a6,25, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/TF_Parser.js:1:1,0x199261c19338,~
code-creation,Eval,12,1135407,0x199261c19896,59, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/TF_Parser.js:1:27,0x199261c19400,~
code-creation,LazyCompile,12,1135458,0x199261c19ab6,41,peg$subclass /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/TF_Parser.js:8:24,0x199261c194f8,~
code-creation,LazyCompile,12,1135486,0x199261c19bee,9,ctor /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/TF_Parser.js:9:18,0x199261c199f8,~
tick,0x133f664,1135640,0,0x0,0,0x8b264d4bd94,0x8b264d4aff6,0x2052314d1c8c,0x199261c186aa,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c6087009fd,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1135765,0x199261c1a01e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Sentence.js:1:1,0x199261c19f50,~
code-creation,Eval,12,1135789,0x199261c1a206,66, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Sentence.js:1:1,0x199261c19f88,~
code-creation,Eval,12,1136018,0x199261c1a70e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Context.js:1:1,0x199261c1a640,~
code-creation,Eval,12,1136040,0x199261c1a86e,44, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Context.js:1:1,0x199261c1a678,~
code-creation,Eval,12,1136417,0x199261c1b166,6, /home/yasmine/workspace/co-lab/backend/node_modules/json-stable-stringify/index.js:1:1,0x199261c1b098,~
code-creation,Eval,12,1136451,0x199261c1b3be,72, /home/yasmine/workspace/co-lab/backend/node_modules/json-stable-stringify/index.js:1:1,0x199261c1b0d0,~
tick,0xc55fc1,1136713,1,0x9f8050,5,0xbe4cc0,0x8b264d509d0,0x8b264d4fe95,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c608700a11,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1136940,0x199261c1be96,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Brill_POS_Trainer.js:1:1,0x199261c1bdc8,~
code-creation,Eval,12,1136989,0x199261c1c876,263, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Brill_POS_Trainer.js:1:1,0x199261c1be00,~
code-creation,Eval,12,1137311,0x199261c1d0a6,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/TransformationRule.js:1:1,0x199261c1cfd8,~
code-creation,Eval,12,1137340,0x199261c1d3f6,128, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/TransformationRule.js:1:1,0x199261c1d010,~
code-creation,Eval,12,1137562,0x199261c1d966,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Predicate.js:1:1,0x199261c1d898,~
code-creation,Eval,12,1137590,0x199261c1dac6,44, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Predicate.js:1:1,0x199261c1d8d0,~
tick,0x141b949,1137770,0,0x0,0,0x8b264d4ec0a,0x8b264d4ea18,0x8b264d4cf7e,0x8b264d4be0c,0x8b264d4aff6,0x2052314d1c8c,0x199261c1dad6,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x199261c1d406,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x199261c1c886,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c608700a11,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1138167,0x199261c1ed16,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/RuleTemplates.js:1:1,0x199261c1ec48,~
code-creation,Eval,12,1138266,0x199261c212f6,1224, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/RuleTemplates.js:1:1,0x199261c1ec80,~
code-creation,Eval,12,1138691,0x199261c230c6,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/RuleSet.js:1:1,0x199261c22ff8,~
code-creation,Eval,12,1138722,0x199261c2345e,124, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/RuleSet.js:1:1,0x199261c23030,~
tick,0x13832be,1138836,0,0x0,0,0x1385d3d,0x8b264d46f2e,0x2052314d0b74,0x8b264d461bc,0x8b264d49942,0x2052314d1435,0x37c608700a25,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
tick,0x1a6fe87,1139902,0,0x0,4,0x1023ec0,0x8b264d4afa3,0x2052314d1c8c,0x37c608700a25,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1140163,0x199261c23f9e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Brill_POS_Tester.js:1:1,0x199261c23ed0,~
code-creation,Eval,12,1140195,0x199261c24146,29, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Brill_POS_Tester.js:1:1,0x199261c23f08,~
code-creation,Eval,12,1140498,0x199261c246fe,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Lexicon.js:1:1,0x199261c24630,~
code-creation,Eval,12,1140529,0x199261c24b76,142, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Lexicon.js:1:1,0x199261c24668,~
code-creation,Eval,12,1140845,0x199261c25516,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/RuleTemplate.js:1:1,0x199261c25448,~
code-creation,Eval,12,1140869,0x199261c25666,29, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/RuleTemplate.js:1:1,0x199261c25480,~
tick,0x1418c72,1140975,0,0x0,0,0x8b264d475de,0x8b264d46edf,0x2052314d0b74,0x8b264d461bc,0x8b264d49942,0x2052314d1435,0x37c608700a89,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1141273,0x199261c25dde,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Corpus.js:1:1,0x199261c25d10,~
code-creation,Eval,12,1141313,0x199261c26466,237, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/brill_pos_tagger/lib/Corpus.js:1:1,0x199261c25d48,~
code-creation,Eval,12,1141575,0x199261c26c36,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Sample.js:1:1,0x199261c26b68,~
code-creation,Eval,12,1141609,0x199261c27166,202, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Sample.js:1:1,0x199261c26ba0,~
code-creation,Eval,12,1141934,0x199261c27c9e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/POS/POS_Element.js:1:1,0x199261c27bd0,~
code-creation,Eval,12,1141968,0x199261c27e4e,84, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/POS/POS_Element.js:1:1,0x199261c27c08,~
tick,0x1377747,1142042,0,0x0,0,0x1377737,0x2052314d11f4,0x199261c27e5e,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x199261c26483,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c608700a89,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1142266,0x199261c2835e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Element.js:1:1,0x199261c28290,~
code-creation,Eval,12,1142288,0x199261c284b6,39, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Element.js:1:1,0x199261c282c8,~
code-creation,Eval,12,1142511,0x199261c289a6,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Feature.js:1:1,0x199261c288d8,~
code-creation,Eval,12,1142535,0x199261c28d0e,80, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Feature.js:1:1,0x199261c28910,~
code-creation,Eval,12,1142908,0x199261c29936,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Classifier.js:1:1,0x199261c29868,~
code-creation,Eval,12,1142952,0x199261c29dc6,206, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Classifier.js:1:1,0x199261c298a0,~
tick,0x138326d,1143109,0,0x0,0,0x2052314d061a,0x8b264d49753,0x2052314d1435,0x199261c29dfe,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x37c608700a9d,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1143396,0x199261c2a716,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/GISScaler.js:1:1,0x199261c2a648,~
code-creation,Eval,12,1143424,0x199261c2a9e6,92, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/GISScaler.js:1:1,0x199261c2a680,~
code-creation,Eval,12,1143698,0x199261c2b01e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Distribution.js:1:1,0x199261c2af50,~
code-creation,Eval,12,1143730,0x199261c2b6de,198, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/Distribution.js:1:1,0x199261c2af88,~
code-creation,Eval,12,1143988,0x199261c2c10e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/FeatureSet.js:1:1,0x199261c2c040,~
code-creation,Eval,12,1144019,0x199261c2c406,85, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/FeatureSet.js:1:1,0x199261c2c078,~
tick,0x13c11b7,1144173,0,0x0,0,0x7e5063e2614,0x8b264d467ea,0x8b264d46123,0x8b264d49942,0x2052314d1435,0x37c608700ac5,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1144462,0x199261c2d15e,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/SimpleExample/SE_Element.js:1:1,0x199261c2d090,~
code-creation,Eval,12,1144491,0x199261c2d306,84, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/SimpleExample/SE_Element.js:1:1,0x199261c2d0c8,~
code-creation,Eval,12,1144862,0x199261c2de16,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/POS/ME_Sentence.js:1:1,0x199261c2dd48,~
code-creation,Eval,12,1144908,0x199261c2dfbe,94, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/POS/ME_Sentence.js:1:1,0x199261c2dd80,~
tick,0x142b408,1145236,0,0x0,0,0x8b264d4f869,0x8b264d4f626,0x8b264d4d068,0x8b264d4be0c,0x8b264d4aff6,0x2052314d1c8c,0x37c608700b79,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3b4f77fadd24,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d520f3,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x3d1774d50789,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x2052314d1c8c,0x8b264d51456,0x8b264d4fffc,0x8b264d4be1a,0x8b264d4aff6,0x8b264d492e8,0x8b264d45cad,0x7e5063df644
code-creation,Eval,12,1145314,0x199261c2e856,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/POS/ME_Corpus.js:1:1,0x199261c2e788,~
code-creation,Eval,12,1145342,0x199261c2ea7e,102, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/classifiers/maxent/POS/ME_Corpus.js:1:1,0x199261c2e7c0,~
code-creation,Eval,12,1145674,0x199261c2f6be,6, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/sentiment/SentimentAnalyzer.js:1:1,0x199261c2f5f0,~
code-creation,Eval,12,1145708,0x199261c2fa7e,65, /home/yasmine/workspace/co-lab/backend/node_modules/natural/lib/natural/sentiment/SentimentAnalyzer.js:1:1,0x199261c2f628,~
